269	વાસ્તવિક સંખ્યાઓના ગુણધર્મોનું બે કૉલમવાળું કોષ્ટક છે. ક્રમવિનિમયનો ગુણધર્મ: વાસ્તવિક a, b માટે સરવાળામાં a+b=b+a અને ગુણાકારમાં ab=ba. જૂથબંધીનો ગુણધર્મ: સરવાળામાં (a+b)+c=a+(b+c) અને ગુણાકારમાં (ab)c=a(bc). વિભાજનનો ગુણધર્મ: વાસ્તવિક a, b, c માટે a(b+c)=ab+ac. તટસ્થ સંખ્યાના ગુણધર્મો: કોઈ પણ વાસ્તવિક a માટે a+0=a, 0+a=a; 0 સરવાળા માટેની તટસ્થ સંખ્યા છે. a·1=a, 1·a=a; 1 ગુણાકાર માટેની તટસ્થ સંખ્યા છે. વિરોધી અને વ્યસ્ત સંખ્યાના ગુણધર્મો: aની સરવાળા માટેની વિરોધી સંખ્યા −a છે અને a+(−a)=0. a≠0 માટે aની ગુણાકાર માટેની વ્યસ્ત સંખ્યા 1/a છે અને a·(1/a)=1. શૂન્યના ગુણધર્મો: કોઈ પણ વાસ્તવિક a માટે a·0=0 અને 0·a=0; a≠0 માટે 0/a=0; અને a/0 અવ્યાખ્યાયિત છે.
270	0 એ
271	મુખ્ય મુદ્દા
272	ક્રમવિનિમયનો ગુણધર્મ:
273	સરવાળો:
274	ગુણાકાર:
275	જૂથબંધીનો ગુણધર્મ:
276	વિભાજનનો ગુણધર્મ:
277	સરવાળા માટે:
278	ગુણાકાર માટે:
279	સંખ્યા અને તેની
280	વિરોધી સંખ્યા
281	નો સરવાળો શૂન્ય થાય છે.
282	નો ગુણાકાર એક થાય છે.
283	– કોઈ પણ વાસ્તવિક સંખ્યા અને 0નું ગુણનફળ 0 છે.
284	માટે
285	– શૂન્યને શૂન્ય સિવાયની કોઈ પણ વાસ્તવિક સંખ્યા વડે ભાગતાં શૂન્ય મળે છે.
286	અવ્યાખ્યાયિત છે – શૂન્ય વડે ભાગાકાર અવ્યાખ્યાયિત છે.
287	અભ્યાસથી નિપુણતા
288	નીચેની કસરતોમાં જૂથબંધીનો ગુણધર્મ વાપરીને સાદું રૂપ આપો.
289	m
290	નીચેની કસરતોમાં સાદું રૂપ આપો.
291	w
292	p
293	નીચેની કસરતોમાં દરેક સંખ્યાની સરવાળા માટેની વિરોધી સંખ્યા શોધો.
294	નીચેની કસરતોમાં દરેક સંખ્યાની ગુણાકાર માટેની વ્યસ્ત સંખ્યા શોધો.
295	મિશ્ર અભ્યાસ
296	d
297	નીચેની કસરતોમાં વિભાજનનો ગુણધર્મ વાપરીને સાદું રૂપ આપો.
298	રોજિંદા જીવનનું ગણિત
299	વીમામાં પોતે ચૂકવવાનો હિસ્સો
300	કેરીને 5 દાંતમાં પૂરણી કરાવવાની હતી. દરેક પૂરણીનો ખર્ચ $80 હતો. તેના દાંતના વીમા મુજબ તેણે ખર્ચના 20% પોતાનો હિસ્સો ચૂકવવાનો હતો. કેરીનો હિસ્સો ગણો:
301	પહેલાં 0.20નો 80 સાથે ગુણાકાર કરીને દરેક પૂરણી માટેનો તેનો હિસ્સો શોધો, અને પછી મળેલા જવાબનો 5 સાથે ગુણાકાર કરીને 5 પૂરણી માટેનો કુલ હિસ્સો શોધો.
302	પછી [5(0.20)](80)નો ગુણાકાર કરીને શોધો.
303	ભાગ (a)માં 5[(0.20)(80)] અને ભાગ (b)માં [5(0.20)](80)ના ગુણાકારનાં પરિણામો સમાન હોવા જોઈએ, એવું વાસ્તવિક સંખ્યાઓનો કયો ગુણધર્મ કહે છે?
304	જવાબો જુદા હોઈ શકે છે
305	રાંધવાનો સમય
306	હેલને પોતાના પરિવારના થેન્ક્સગિવિંગ ભોજન માટે 24 પાઉન્ડનું ટર્કી ખરીદ્યું. તે તેને ઓવનમાં ક્યારે મૂકવું તે જાણવા માગે છે. દરેક પાઉન્ડ માટે 20 મિનિટ રાંધવાનો સમય રાખવો છે. ટર્કીને શેકવા માટે જરૂરી સમય ગણો:
307	પહેલાં
308	નો ગુણાકાર કરીને કુલ મિનિટ શોધો અને પછી જવાબનો
309	સાથે ગુણાકાર કરીને મિનિટને કલાકમાં ફેરવો.
310	પછી
311	ભાગ (a)માં
312	અને ભાગ (b)માં
313	ના ગુણાકારનાં પરિણામો સમાન હોવા જોઈએ, એવું વાસ્તવિક સંખ્યાઓનો કયો ગુણધર્મ કહે છે?
314	આખું ખોખું ખરીદવું
315	ટ્રેડર જોના કરિયાણાના સ્ટોરમાં “ટૂ બક ચક” નામના વાઇનની એક બૉટલ $1.99માં વેચાતી હતી. 12 બૉટલનું ખોખું $23.88માં વેચાતું હતું. $1.99ના ભાવે 12 બૉટલનો ખર્ચ શોધવા માટે ધ્યાન આપો કે 1.99 એ
316	વિભાજનના ગુણધર્મનો ઉપયોગ કરીને 12(1.99)નો ગુણાકાર
317	“ટૂ બક ચક”નું આખું ખોખું ખરીદવામાં કિંમતનો ફાયદો હતો?
318	ના, કિંમત સમાન છે
319	એકસાથે અનેક બૉટલનું પૅક ખરીદવું
320	એડેલનું શેમ્પૂ કરિયાણાના સ્ટોરમાં એક બૉટલના $3.99ના ભાવે મળે છે. વેરહાઉસ સ્ટોરમાં તે જ શેમ્પૂની 3 બૉટલનું પૅક $10.49માં મળે છે. $3.99ના ભાવે 3 બૉટલનો ખર્ચ શોધવા માટે ધ્યાન આપો કે 3.99 એ
321	વિભાજનના ગુણધર્મનો ઉપયોગ કરીને 3(3.99)નો ગુણાકાર
322	કરિયાણાના સ્ટોરને બદલે વેરહાઉસ સ્ટોરમાંથી 3 બૉટલ ખરીદવાથી એડેલ કેટલા પૈસા બચાવે?
323	લેખન કસરતો
324	સરવાળાનો ક્રમવિનિમયનો ગુણધર્મ તમારા પોતાના શબ્દોમાં જણાવો.
325	જવાબો જુદા હોઈ શકે છે
326	કોઈ સંખ્યાની સરવાળા માટેની વિરોધી સંખ્યા અને ગુણાકાર માટેની વ્યસ્ત સંખ્યા વચ્ચે શું તફાવત છે?
327	સાદું રૂપ આપો:
328	વિભાજનના ગુણધર્મનો ઉપયોગ કરો અને દરેક પગલું સમજાવો.
329	કાગળ કે ગણકયંત્ર વિના 4($5.97)નો ગુણાકાર કરવા માટે $5.97ને
330	ગણીને વિભાજનનો ગુણધર્મ કેવી રીતે વાપરી શકાય તે સમજાવો.
331	સ્વમૂલ્યાંકન
332	કસરતો પૂરી કર્યા પછી, આ વિભાગનાં ઉદ્દેશોમાં તમારી નિપુણતા તપાસવા આ યાદી વાપરો.
333	પાંચ પંક્તિ અને ચાર કૉલમનું કોષ્ટક છે. મથાળાં છે: “હું કરી શકું છું…”, “આત્મવિશ્વાસથી”, “થોડી મદદથી” અને “ના—મને સમજાતું નથી!” પહેલી કૉલમમાં ચાર ઉદ્દેશો છે: “ક્રમવિનિમય અને જૂથબંધીના ગુણધર્મો વાપરવા”, “સરવાળા અને ગુણાકાર માટે તટસ્થ, વિરોધી અને વ્યસ્ત સંખ્યાના ગુણધર્મો વાપરવા”, “શૂન્યના ગુણધર્મો વાપરવા” અને “વિભાજનના ગુણધર્મથી પદાવલીઓને સાદું રૂપ આપવું”. જવાબ આપવા માટેની બાકીની કોષિકાઓ ખાલી છે.
334	આ યાદી તપાસ્યા પછી, બધા ઉદ્દેશોમાં આત્મવિશ્વાસ મેળવવા તમે શું કરશો?
335	સરવાળા માટેની તટસ્થ સંખ્યા 0 છે; કોઈ પણ સંખ્યામાં 0 ઉમેરવાથી તેની કિંમત બદલાતી નથી.
336	કોઈ સંખ્યાની વિરોધી સંખ્યા એ તેની સરવાળા માટેની વિરોધી સંખ્યા છે. સંખ્યા અને તેની સરવાળા માટેની વિરોધી સંખ્યાનો સરવાળો 0 થાય છે.
337	ગુણાકાર માટેની તટસ્થ સંખ્યા 1 છે; કોઈ પણ સંખ્યાનો 1 સાથે ગુણાકાર કરવાથી તે સંખ્યાની કિંમત બદલાતી નથી.
338	કોઈ સંખ્યાની વ્યસ્ત સંખ્યા એ તેની ગુણાકાર માટેની વ્યસ્ત સંખ્યા છે. સંખ્યા અને તેની ગુણાકાર માટેની વ્યસ્ત સંખ્યાનો ગુણાકાર એક થાય છે.
